"URI","Title","RecordId","Authority","Coin Type URI","Date on Object","Degree","Deity","Denomination","Department","Diameter","Dynasty","Engraver","Era","Findspot","Findspot URI","Issuer","Maker","Manufacture","Material","Mint","Obverse Legend","Obverse Type","Object Type","Portrait","Reference","Region","Reverse Legend","Reverse Type","Weight","Year","Date Record Modified"
"http://numismatics.org/search/id/1962.115.1","Cn 1/2 lira, Syria, 1962. 1962.115.1","1962.115.1","","","","","","1/2 lira","Islamic","30.0","Israel","","CE","","","","","","Cn","","","den.","Coin - commemorative","","Haffner.C-8|KM.31","Syria","","ancient coin","12.0","1962","2016-08-02T19:16:31Z"
"http://numismatics.org/search/id/0000.999.33295","Glass Coin weight, NE Africa, 1100 - 1200. 0000.999.33295","0000.999.33295","","","","","","","Islamic","24.0","Fatimid imitation","","","","","","","","Glass","","","","Coin weight","","","NE Africa","","","5.933","1100|1200","2016-08-02T19:16:31Z"
"http://numismatics.org/search/id/0000.999.33305","Glass Coin weight, NE Africa, 1100 - 1200. 0000.999.33305","0000.999.33305","","","","","","","Islamic","15.0","Fatimid imitation","","","","","","","","Glass","","","","Coin weight","","","NE Africa","","","1.513","1100|1200","2016-08-02T19:16:31Z"
"http://numismatics.org/search/id/1944.100.73303","Glass [mithqal dinar], NE Africa, 800 - 850. 1944.100.73303","1944.100.73303","","","","","","[mithqal dinar]","Islamic","25.0","Glass uncertain","","","","","","","","Glass","","bism / Allah","","Coin weight","","","NE Africa","","","4.3","800|850","2016-08-02T19:16:31Z"
"http://numismatics.org/search/id/1981.30.684","Ab 25 agorot, Syria, 1971. 1981.30.684","1981.30.684","","","","","","25 agorot","Islamic","","Israel","","HE","","","","","","Ab","","","","Coin","","KM.27a","Syria","","","","1971","2016-08-02T19:16:31Z"
"http://numismatics.org/search/id/1974.268.15","Glass mizan fals 14 qirat, NE Africa, 714 - 717. 1974.268.15","1974.268.15","Usama b. Zayd","","","","","mizan fals 14 qirat","Islamic","25.0","Umayyad glass","","","","","","","","Glass","","same as CAM.6","","Weight","","EIGS.4","NE Africa","","","2.73","714|717","2016-08-02T19:16:31Z"
"http://numismatics.org/search/id/1992.116.152"," Coin, Syria, 1948 - 1992. 1992.116.152","1992.116.152","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:16:32Z"
"http://numismatics.org/search/id/1974.268.502","Glass rub` qist, NE Africa, 754 - 775. 1974.268.502","1974.268.502","`Abd Allah al-Mansur","","","","","rub` qist","Islamic","38.0","`Abbasid","","","","","","","","Glass","","mimma [amara bihi] / `Abd [Allah `Abd A] / llah amir al-mu'minin / [aw]fu al-kayl wa la tak[u / n]u min al-mukhassirin rub` / qist waf","","Vessel stamp","","","NE Africa","","","","754|775","2016-08-02T19:16:32Z"
"http://numismatics.org/search/id/1974.268.492","Glass rub` qist of Muhammad b. Shurahbil, NE Africa, 755 - 758. 1974.268.492","1974.268.492","Muhammad b. Shurahbil|`Abd al-Malik b. Yazid","","","","","rub` qist","Islamic","","`Abbasid","","","","","","","Struck","Glass","","[bi]sm Allah [amara / `Abd] al-Malik b. [Yazid / bi-san]`ati rub` qi[st / w]af `ala yaday Mu[hammad] / b. Shurahbil","","Vessel stamp","","","NE Africa","","","","755|758","2016-08-02T19:16:32Z"
"http://numismatics.org/search/id/1954.46.10","St Bead, East Africa. 1954.46.10","1954.46.10","","","","","","","Islamic","","","","","","","","","","St","","","","Bead","","","East Africa","","","","","2016-08-02T19:16:32Z"
"http://numismatics.org/search/id/1991.3.657","Glass Weight, NE Africa, 1017 - 1018. 1991.3.657","1991.3.657","al-Hakim","","","","","","Islamic","27.0","Fatimid glass","","H","acq. Jerusalem, Matson, Feb. 10, 1940","","","","","Glass","","`adl / al-Hakim bi-amr Allah / amir al-mu'minin mimma / `amala fi sana ithnayn / wa arba`mi'a / `adl","raised circle along border","Weight","","B.116","NE Africa","","","4.057","1017|1018","2016-08-02T19:16:32Z"
"http://numismatics.org/search/id/0000.999.33447","Glass Coin weight, NE Africa, 1100 - 1200. 0000.999.33447","0000.999.33447","","","","","","","Islamic","","Fatimid imitation","","","","","","","","Glass","","","","Coin weight","","","NE Africa","","","1.363","1100|1200","2016-08-02T19:16:32Z"
"http://numismatics.org/search/id/1992.116.1316"," Coin, Syria, 1948 - 1992. 1992.116.1316","1992.116.1316","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:16:32Z"
"http://numismatics.org/search/id/0000.999.33289","Glass Coin weight, NE Africa, 1100 - 1200. 0000.999.33289","0000.999.33289","","","","","","","Islamic","22.0","Fatimid imitation","","","","","","","","Glass","","","","Coin weight","","","NE Africa","","","5.974","1100|1200","2016-08-02T19:16:32Z"
"http://numismatics.org/search/id/0000.999.33290","Glass Coin weight, NE Africa, 1100 - 1200. 0000.999.33290","0000.999.33290","","","","","","","Islamic","22.0","Fatimid imitation","","","","","","","","Glass","","","","Coin weight","","","NE Africa","","","2.989","1100|1200","2016-08-02T19:16:32Z"
"http://numismatics.org/search/id/0000.999.33300","Glass Coin weight, NE Africa, 1100 - 1200. 0000.999.33300","0000.999.33300","","","","","","","Islamic","26.0","Fatimid imitation","","","","","","","","Glass","","","","Coin weight","","","NE Africa","","","6.027","1100|1200","2016-08-02T19:16:32Z"
"http://numismatics.org/search/id/1958.67.7","Stone Seal, uncertain. 1958.67.7","1958.67.7","","","","","","","Islamic","","","","","","","","","","Stone","","undeciphered","","Seal","","","uncertain","","","","","2016-08-02T19:16:32Z"
"http://numismatics.org/search/id/1992.116.239"," Coin, Syria, 1948 - 1992. 1992.116.239","1992.116.239","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:16:33Z"
"http://numismatics.org/search/id/1992.116.240"," Coin, Syria, 1948 - 1992. 1992.116.240","1992.116.240","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:16:33Z"
"http://numismatics.org/search/id/1976.177.1","Lead Seal, NE Africa, 709 - 710. 1976.177.1","1976.177.1","`Abd al-Malik b. Marwan","","","","","","Islamic","","Umayyad uncertain","","H","","","","","","Lead","","sana........?","","Seal","","","NE Africa","amara bihi al-Amir`Abd al-Malik b. Marwan","","","709|710","2016-08-02T19:16:33Z"
"http://numismatics.org/search/id/1992.116.322"," Coin, Syria, 1948 - 1992. 1992.116.322","1992.116.322","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:16:34Z"
"http://numismatics.org/search/id/1992.116.1236"," Coin, Syria, 1948 - 1992. 1992.116.1236","1992.116.1236","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:16:34Z"
"http://numismatics.org/search/id/1949.118.1","Lead 4 sovereign or $20, US Mint, 1947. 1949.118.1","1949.118.1","","","","","","4 sovereign or $20","Islamic","37.2","Saudi Arabia","","","","","","","","Lead","US Mint","","","Trial piece","","Numismatist, July 1959, p. 805","Arabia","","","47.1","1947","2016-08-02T19:16:34Z"
"http://numismatics.org/search/id/1975.93.955","Glass ratl, NE Africa, 808 - 813. 1975.93.955","1975.93.955","al-Amin Muhammad","","","","","ratl","Islamic","","`Abbasid","","","","","","","Struck","Glass","","both stamps: mimma amara bihi / al-Amin","","Weight","","","NE Africa","","","","808|813","2016-08-02T19:16:34Z"
"http://numismatics.org/search/id/1920.42.3","Cn 10 centime, Paris, 1918. 1920.42.3","1920.42.3","Muhammad al-Nasir","","","","","10 centime","Islamic","","Bey of Tunis","","H","","","","","","Cn","Paris","","","Coin","","","Maghrib","","","","1918","2016-08-02T19:16:34Z"
"http://numismatics.org/search/id/0000.999.33797","Glass Coin weight, NE Africa, 1240 - 1400. 0000.999.33797","0000.999.33797","`Ali al-Shuwaykh","","","","","","Islamic","25.0","Mamluk glass","","","","","","","","Glass","","`Ali ykh / al-Shuwa","slash","Coin weight","","","NE Africa","","","5.632","1240|1400","2016-08-02T19:16:34Z"
"http://numismatics.org/search/id/1954.158.8","Glass Weight, NE Africa, 996 - 1021. 1954.158.8","1954.158.8","al-Hakim","","","","","","Islamic","25.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","B.145","NE Africa","","","5.84","996|1021","2016-08-02T19:16:34Z"
"http://numismatics.org/search/id/1974.268.484","Glass rub` qist, NE Africa, 750 - 755. 1974.268.484","1974.268.484","Salih b. `Ali","","","","","rub` qist","Islamic","40.0","`Abbasid","","","","","","","Struck","Glass","","mimma amara [bihi] / Salih b. `Ali [aslahahu] / Allah bi-san`ati [rub`] / qist waf","","Vessel stamp","","","NE Africa","","","","750|755","2016-08-02T19:16:34Z"
"http://numismatics.org/search/id/1963.262.9","Glass Weight, NE Africa, 1100 - 1200. 1963.262.9","1963.262.9","","","","","","","Islamic","25.0","Fatimid imitation","","","","","","","","Glass","","","","Weight","","","NE Africa","","","4.59","1100|1200","2016-08-02T19:16:34Z"
"http://numismatics.org/search/id/1996.78.8","Cn 50 riyal, Mashriq, 1994 - 1995. 1996.78.8","1996.78.8","","","","","","50 riyal","Islamic","25.0","Islamic Republic of Iran","","SH","","","","","","Cn","","","","Coin","","KM.181","Mashriq","","","7.01","1994|1995","2016-08-02T19:16:34Z"
"http://numismatics.org/search/id/1992.116.137"," Coin, Syria, 1948 - 1992. 1992.116.137","1992.116.137","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:16:35Z"
"http://numismatics.org/search/id/1988.33.2","Cn 50 halala, Arabia, 1979 - 1980. 1988.33.2","1988.33.2","","","","","","50 halala","Islamic","26.0","Saudi Arabia","","H","","","","","","Cn","","","","Coin","","KM.56","Arabia","","","","1979|1980","2016-08-02T19:16:35Z"
"http://numismatics.org/search/id/1956.8.112","Glass nisf qist of `Abd al-Rahman b. Yazid, NE Africa, 759 - 769. 1956.8.112","1956.8.112","`Abd al-Rahman b. Yazid","","","","","nisf qist","Islamic","","`Abbasid","","","","","","","","Glass","","bism [Allah] / `ala yaday / `Abd al-Rahman / b. Yazid nisf / qist waf","","Vessel stamp","","","NE Africa","","","","759|769","2016-08-02T19:16:35Z"
"http://numismatics.org/search/id/1992.116.754"," Coin, Syria, 1948 - 1992. 1992.116.754","1992.116.754","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:16:35Z"
"http://numismatics.org/search/id/1981.110.182","Nickel 40 para, Qustantiniyya, 1911. 1981.110.182","1981.110.182","Muhammad V","","","","","kurush|40 para","Islamic","24.0","Ottoman","","","","","","","","Nickel","Qustantiniyya","","","Coin","","KM.766","SE Europe","","","0.6","1911","2016-08-02T19:16:35Z"
"http://numismatics.org/search/id/1992.116.494"," Coin, Syria, 1948 - 1992. 1992.116.494","1992.116.494","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:16:35Z"
"http://numismatics.org/search/id/1992.116.504"," Coin, Syria, 1948 - 1992. 1992.116.504","1992.116.504","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:16:35Z"
"http://numismatics.org/search/id/1999.64.11","Steel 50 tennesi, Central Asia, 1993. 1999.64.11","1999.64.11","","","","","","50 tennesi","Islamic","24.0","Republic of Turkmenistan","","CE","","","","","","Steel","","","","Coin","","KM.5","Central Asia","","","","1993","2016-08-02T19:16:35Z"
"http://numismatics.org/search/id/1971.9.4","B 5 qirsh, Syria, 1936. 1971.9.4","1971.9.4","","","","","","5 qirsh","Islamic","","Syria--French|Etat de Syrie","","CE","","","","","","B","","","","Coin","","","Syria","","","","1936","2016-08-02T19:16:35Z"
"http://numismatics.org/search/id/1975.93.232","Glass Weight, NE Africa, 996 - 1021. 1975.93.232","1975.93.232","al-Hakim","","","","","","Islamic","25.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","B.99","NE Africa","","","4.21","996|1021","2016-08-02T19:16:35Z"
"http://numismatics.org/search/id/1954.159.82","Glass Weight, NE Africa, 1036 - 1094. 1954.159.82","1954.159.82","al-Mustansir","","","","","","Islamic","23.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","B.262","NE Africa","","","3.0","1036|1094","2016-08-02T19:16:35Z"
"http://numismatics.org/search/id/1953.49.7","Glass Weight, NE Africa, 750 - 850. 1953.49.7","1953.49.7","","","","","","","Islamic","","`Abbasid","","","","","","","","Glass","","seemingly unconnected letters in different directions: BW S `R D","+","Weight","","","NE Africa","","","11.962","750|850","2016-08-02T19:16:35Z"
"http://numismatics.org/search/id/1953.50.7","Glass Weight, NE Africa, 1036 - 1094. 1953.50.7","1953.50.7","al-Mustansir","","","","","","Islamic","28.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","B.313","NE Africa","","","4.28","1036|1094","2016-08-02T19:16:35Z"
"http://numismatics.org/search/id/1974.268.884","Glass Weight, NE Africa, 1229 - 1517. 1974.268.884","1974.268.884","","","","","","","Islamic","16.0","Mamluk glass","","","","","","","","Glass","","","hexagram with central circle","Weight","","","NE Africa","","","1.522","1229|1517","2016-08-02T19:16:35Z"
"http://numismatics.org/search/id/1974.268.180","Glass mithqal fals 36 kharruba, NE Africa, 784 - 785. 1974.268.180","1974.268.180","`Asim b. Hafs","","","","","mithqal fals 36 kharruba","Islamic","32.0","`Abbasid","","","","","","","","Glass","","same as EAG.68","","Weight","","EIGS p. 117","NE Africa","","","7.069","784|785","2016-08-02T19:16:35Z"
"http://numismatics.org/search/id/1974.268.179","Glass mithqal fals 36 kharruba, NE Africa, 784 - 785. 1974.268.179","1974.268.179","`Asim b. Hafs","","","","","mithqal fals 36 kharruba","Islamic","31.0","`Abbasid","","","","","","","","Glass","","same as EAG.688","","Weight","","EIGS p. 117","NE Africa","","","6.99","784|785","2016-08-02T19:16:35Z"
